trip_id,distance_km,traffic_density,weather_impact,day_of_week,hour_of_day,actual_time_mins,timestamp,avg_speed_kmh
2748,33.19,6,1.7,4,19,109.35,2026-05-13 14:51:57,18.21124828532236
2749,19.65,9,1.6,5,23,108.09,2026-05-13 14:51:57,10.907577019150706
2750,119.33,2,1.7,3,15,198.19,2026-05-13 14:51:57,36.12593975478077
2751,118.27,8,1.1,3,19,212.28,2026-05-13 14:51:57,33.42849067269644
2752,23.27,1,1.6,5,7,67.87,2026-05-13 14:51:57,20.57168115514955
2753,115.65,10,1.2,1,4,231.41,2026-05-13 14:51:57,29.985739596387365
2754,132.09,2,1.9,3,0,198.81,2026-05-13 14:51:57,39.86419194205523
2755,122.46,6,1.8,1,9,210.01,2026-05-13 14:51:57,34.98690538545784
2756,36.0,4,1.9,0,7,109.23,2026-05-13 14:51:57,19.774787146388356
2757,130.01,6,1.6,3,22,220.37,2026-05-13 14:51:57,35.39774016426918
2758,67.57,10,1.4,0,18,172.59,2026-05-13 14:51:57,23.490352859377712
2759,135.23,10,1.5,0,0,258.92,2026-05-13 14:51:57,31.337092538235748
2760,23.94,7,1.3,5,15,100.49,2026-05-13 14:51:57,14.29395959796995
2761,101.41,3,1.5,1,9,180.62,2026-05-13 14:51:57,33.687299302402835
2762,143.04,2,1.8,2,19,211.04,2026-05-13 14:51:57,40.66717210007582
2763,34.93,4,1.1,5,3,97.28,2026-05-13 14:51:57,21.543996710526315
2764,35.07,4,1.1,1,7,92.18,2026-05-13 14:51:57,22.827077457149052
2765,35.85,5,1.3,4,1,108.87,2026-05-13 14:51:57,19.757508955635164
2766,146.04,10,1.6,6,8,255.67,2026-05-13 14:51:57,34.272304142058125
2767,43.95,8,1.5,1,14,133.85,2026-05-13 14:51:57,19.701158012700784
2768,21.06,1,1.9,2,21,69.15,2026-05-13 14:51:57,18.273318872017352
2769,6.33,5,1.1,6,11,59.58,2026-05-13 14:51:57,6.374622356495468
2770,61.67,9,1.3,2,13,149.19,2026-05-13 14:51:57,24.801930424291175
2771,100.19,4,1.1,2,14,172.11,2026-05-13 14:51:57,34.92766254139794
2772,99.99,10,1.6,0,7,214.93,2026-05-13 14:51:57,27.913274089238353
2773,8.03,3,1.7,6,9,66.95,2026-05-13 14:51:57,7.196415235250186
2774,130.97,4,1.0,2,18,196.77,2026-05-13 14:51:57,39.935965848452504
2775,68.47,9,1.3,1,13,159.83,2026-05-13 14:51:57,25.703560032534565
2776,44.69,9,2.0,1,16,143.01,2026-05-13 14:51:57,18.749737780574787
2777,11.98,8,1.1,5,12,85.98,2026-05-13 14:51:57,8.360083740404745
2778,13.23,6,1.7,6,20,81.12,2026-05-13 14:51:57,9.785502958579881
2779,87.54,10,1.9,6,13,193.76,2026-05-13 14:51:57,27.10776218001652
2780,119.29,1,1.9,5,23,192.16,2026-05-13 14:51:57,37.247085761865115
2781,104.51,3,1.8,3,2,171.78,2026-05-13 14:51:57,36.503667481662596
2782,53.12,5,1.5,1,1,128.31,2026-05-13 14:51:57,24.839841010053775
2783,25.52,1,1.1,5,4,57.09,2026-05-13 14:51:57,26.820809248554912
2784,38.05,6,1.6,3,19,102.99,2026-05-13 14:51:57,22.167200699097
2785,96.78,3,1.2,2,17,154.41,2026-05-13 14:51:57,37.60637264425879
2786,48.57,8,2.0,2,22,151.54,2026-05-13 14:51:57,19.23056618714531
2787,37.96,7,1.5,3,18,117.29,2026-05-13 14:51:57,19.4185352544974
2788,35.75,7,1.0,1,7,114.92,2026-05-13 14:51:57,18.665158371040725
2789,129.61,2,1.6,5,10,202.89,2026-05-13 14:51:57,38.329143871063145
2790,8.87,7,1.5,0,17,84.27,2026-05-13 14:51:57,6.315414738341047
2791,132.75,7,1.3,0,11,231.47,2026-05-13 14:51:57,34.41050676113535
2792,47.18,5,1.5,2,19,126.49,2026-05-13 14:51:57,22.379634753735473
2793,117.43,8,1.7,0,10,216.74,2026-05-13 14:51:57,32.508074190274066
2794,48.63,2,1.6,4,20,105.76,2026-05-13 14:51:57,27.588880484114977
2795,139.98,10,1.6,5,3,256.19,2026-05-13 14:51:57,32.78348101018775
2796,86.81,2,1.3,4,20,135.94,2026-05-13 14:51:57,38.31543327938797
2797,132.21,10,2.0,0,18,248.69,2026-05-13 14:51:57,31.897543125980135
2798,21.54,5,1.1,0,3,85.13,2026-05-13 14:51:57,15.181487137319396
2799,137.99,7,1.4,0,1,240.15,2026-05-13 14:51:57,34.47595252966896
2800,98.32,7,1.5,6,0,194.82,2026-05-13 14:51:57,30.280258700338774
2801,35.92,4,1.3,5,7,84.84,2026-05-13 14:51:57,25.403111739745402
2802,118.25,10,1.6,0,17,226.49,2026-05-13 14:51:57,31.325886352598346
2803,105.28,5,1.4,3,12,181.32,2026-05-13 14:51:57,34.83785572468564
2804,66.41,7,1.3,1,0,149.45,2026-05-13 14:51:57,26.661759785881564
2805,87.44,9,1.3,4,21,193.59,2026-05-13 14:51:57,27.100573376724004
2806,40.71,4,1.8,2,0,101.16,2026-05-13 14:51:57,24.14590747330961
2807,60.77,7,1.7,6,17,141.31,2026-05-13 14:51:57,25.80284480928455
2808,38.84,10,1.5,0,1,131.14,2026-05-13 14:51:57,17.77032179350313
2809,36.61,9,1.4,0,1,127.75,2026-05-13 14:51:57,17.194520547945203
2810,37.5,5,1.9,4,6,101.88,2026-05-13 14:51:57,22.084805653710248
2811,13.65,2,1.8,3,13,59.49,2026-05-13 14:51:57,13.767019667170953
2812,101.54,2,1.5,3,0,160.54,2026-05-13 14:51:57,37.949420705120225
2813,101.28,6,1.1,5,19,183.02,2026-05-13 14:51:57,33.202928641678504
2814,84.69,5,1.0,1,6,161.5,2026-05-13 14:51:57,31.463777089783278
2815,110.69,7,1.6,5,16,206.25,2026-05-13 14:51:57,32.20072727272727
2816,6.55,7,1.6,6,19,73.79,2026-05-13 14:51:57,5.325924922076162
2818,139.37,10,1.5,0,13,255.79,2026-05-13 14:51:57,32.69166112826928
2819,26.48,3,1.8,4,18,92.68,2026-05-13 14:51:57,17.142857142857142
2820,105.53,1,1.6,5,9,175.24,2026-05-13 14:51:57,36.13216160693905
2821,85.22,3,1.7,5,22,156.43,2026-05-13 14:51:57,32.68682477785591
2822,58.48,9,1.7,3,23,152.81,2026-05-13 14:51:57,22.961848046593808
2823,138.3,1,1.5,0,11,197.72,2026-05-13 14:51:57,41.9684402184908
2824,76.45,4,1.6,2,23,148.16,2026-05-13 14:51:57,30.95977321814255
2825,96.39,7,1.1,4,7,173.91,2026-05-13 14:51:57,33.25513196480939
2826,130.33,7,1.4,0,21,219.76,2026-05-13 14:51:57,35.5833636694576
2827,118.43,1,1.0,0,21,179.72,2026-05-13 14:51:57,39.538170487424885
2828,17.28,3,1.0,4,5,55.39,2026-05-13 14:51:57,18.718180176927245
2829,80.67,6,1.7,0,5,171.18,2026-05-13 14:51:57,28.275499474237645
2830,64.5,4,1.3,1,9,136.35,2026-05-13 14:51:57,28.382838283828384
2831,112.51,7,1.5,6,1,200.64,2026-05-13 14:51:57,33.645334928229666
2832,128.55,3,1.5,2,13,209.4,2026-05-13 14:51:57,36.83381088825215
2833,46.39,5,2.0,5,16,122.13,2026-05-13 14:51:57,22.790469172193568
2834,19.12,10,1.6,6,15,118.65,2026-05-13 14:51:57,9.668773704171935
2835,103.23,6,1.3,4,8,181.03,2026-05-13 14:51:57,34.21421863779484
2836,129.49,10,1.5,6,7,242.78,2026-05-13 14:51:57,32.00181234039048
2837,46.59,8,1.1,0,5,119.62,2026-05-13 14:51:57,23.369001839157335
2838,95.51,5,1.0,1,9,172.31,2026-05-13 14:51:57,33.257501015611396
2839,130.24,3,1.9,4,4,206.13,2026-05-13 14:51:57,37.910056760296904
2840,39.46,2,1.2,5,8,89.21,2026-05-13 14:51:57,26.53962560251093
2841,20.5,9,1.3,5,21,107.09,2026-05-13 14:51:57,11.485666262022598
2842,68.17,5,1.4,6,0,141.42,2026-05-13 14:51:57,28.922358930844297
2843,80.9,3,1.2,5,15,145.25,2026-05-13 14:51:57,33.418244406196216
2844,60.97,6,1.4,3,5,137.27,2026-05-13 14:51:57,26.64966853646099
2845,22.4,8,1.3,2,1,108.55,2026-05-13 14:51:57,12.381391064025795
2846,87.86,6,1.2,4,8,160.37,2026-05-13 14:51:57,32.87148469165056
2847,98.58,9,1.5,0,9,205.24,2026-05-13 14:51:57,28.818943675696744
2848,81.66,1,1.8,0,5,138.76,2026-05-13 14:51:57,35.309887575670224
2849,136.09,3,1.7,0,15,223.82,2026-05-13 14:51:57,36.4819944598338
2850,46.99,2,1.1,3,0,103.69,2026-05-13 14:51:57,27.190664480663518
2851,117.22,6,1.3,0,10,201.37,2026-05-13 14:51:57,34.92675175050901
2852,44.64,6,1.4,4,21,114.83,2026-05-13 14:51:57,23.324915091874946
2853,104.34,8,1.5,3,13,205.94,2026-05-13 14:51:57,30.39914538215014
2854,36.15,9,1.8,2,9,120.44,2026-05-13 14:51:57,18.00896712055795
2855,56.11,4,1.9,0,22,130.27,2026-05-13 14:51:57,25.843248637445306
2856,42.66,9,1.2,3,1,130.31,2026-05-13 14:51:57,19.642391220934694
2857,9.25,2,1.4,5,20,61.77,2026-05-13 14:51:57,8.984944147644487
2858,102.82,7,1.5,2,8,199.75,2026-05-13 14:51:57,30.884605757196493
2859,136.25,7,1.3,1,4,225.18,2026-05-13 14:51:57,36.304289901412204
2860,91.84,2,1.4,5,8,157.82,2026-05-13 14:51:57,34.91572677734128
2861,108.57,5,1.7,1,16,203.11,2026-05-13 14:51:57,32.07227610654325
2862,143.08,7,1.2,0,22,231.27,2026-05-13 14:51:57,37.1202490595408
2863,14.86,7,2.0,2,20,97.09,2026-05-13 14:51:57,9.183232052734576
2864,136.44,9,1.2,5,13,246.64,2026-05-13 14:51:57,33.19169639961078
2865,41.82,4,1.2,0,3,94.17,2026-05-13 14:51:57,26.645428480407773
2866,83.54,7,2.0,3,10,173.91,2026-05-13 14:51:57,28.82180438157668
2867,109.73,2,1.2,0,9,170.75,2026-05-13 14:51:57,38.55812591508053
2868,137.68,7,1.6,4,0,235.39,2026-05-13 14:51:57,35.09409915459451
2869,78.76,2,1.9,4,19,146.32,2026-05-13 14:51:57,32.29633679606342
2870,136.0,2,1.1,6,20,191.04,2026-05-13 14:51:57,42.71356783919598
2871,81.52,10,1.3,3,17,182.47,2026-05-13 14:51:57,26.805502274346466
2872,94.54,10,1.9,5,7,205.33,2026-05-13 14:51:57,27.62577314566795
2873,146.99,1,1.6,0,22,217.5,2026-05-13 14:51:57,40.548965517241385
2874,132.79,7,2.0,3,3,228.71,2026-05-13 14:51:57,34.836255520090944
2875,113.4,7,1.5,5,17,210.5,2026-05-13 14:51:57,32.32304038004751
2876,134.61,4,1.9,2,3,230.08,2026-05-13 14:51:57,35.103442280945764
2877,9.34,6,1.0,1,5,60.05,2026-05-13 14:51:57,9.332223147377187
2878,76.8,7,1.6,1,8,174.14,2026-05-13 14:51:57,26.461467784541178
2879,114.1,8,1.6,4,11,211.42,2026-05-13 14:51:57,32.38104247469492
2880,147.47,8,1.4,4,10,260.07,2026-05-13 14:51:57,34.02237859037951
2881,113.08,6,1.7,0,0,211.54,2026-05-13 14:51:57,32.07336673915099
2882,110.88,8,1.2,6,23,202.76,2026-05-13 14:51:57,32.81120536594989
2883,83.9,9,1.7,3,16,191.59,2026-05-13 14:51:57,26.274857769194632
2884,126.27,8,1.0,2,3,221.02,2026-05-13 14:51:57,34.2783458510542
2885,14.48,8,1.3,4,9,91.3,2026-05-13 14:51:57,9.515881708652794
2886,48.04,6,1.8,2,11,133.76,2026-05-13 14:51:57,21.549043062200955
2887,53.47,3,1.7,2,20,113.64,2026-05-13 14:51:57,28.231256599788807
2888,140.26,8,1.3,1,12,233.8,2026-05-13 14:51:57,35.99486740804105
2889,101.14,5,1.4,0,1,182.67,2026-05-13 14:51:57,33.22056166858269
2890,47.05,9,1.3,0,9,134.98,2026-05-13 14:51:57,20.914209512520372
2891,112.93,6,1.2,6,20,205.28,2026-05-13 14:51:57,33.00759937646142
2892,131.18,1,1.0,5,17,197.64,2026-05-13 14:51:57,39.82392228293868
2893,116.19,4,1.7,1,9,200.42,2026-05-13 14:51:57,34.78395369723581
2894,146.95,7,1.6,1,6,250.2,2026-05-13 14:51:57,35.23980815347721
2895,139.99,5,1.0,0,12,221.5,2026-05-13 14:51:57,37.92054176072235
2896,25.81,3,1.9,1,11,95.66,2026-05-13 14:51:57,16.188584570353335
2897,39.68,6,1.5,2,7,115.18,2026-05-13 14:51:57,20.670255252648026
2898,51.87,2,1.0,3,22,94.61,2026-05-13 14:51:57,32.89504280731423
2899,39.5,6,1.5,0,4,107.7,2026-05-13 14:51:57,22.005571030640667
2900,67.55,4,1.0,6,10,137.7,2026-05-13 14:51:57,29.43355119825708
2901,73.21,9,1.7,3,16,163.35,2026-05-13 14:51:57,26.89072543617998
2902,41.0,3,1.4,2,6,94.99,2026-05-13 14:51:57,25.897462890830614
2903,125.04,5,1.2,6,0,200.72,2026-05-13 14:51:57,37.3774412116381
2904,118.29,9,1.7,4,13,224.77,2026-05-13 14:51:57,31.576277973039108
2905,31.33,6,1.4,6,11,102.7,2026-05-13 14:51:57,18.30379746835443
2906,115.31,8,1.9,0,10,219.61,2026-05-13 14:51:57,31.50402987113519
2907,127.63,4,1.0,1,8,195.37,2026-05-13 14:51:57,39.196396580846596
2908,143.35,1,1.3,3,17,216.47,2026-05-13 14:51:57,39.732988404859796
2909,60.92,2,1.1,3,2,102.62,2026-05-13 14:51:57,35.61878776067043
2910,101.99,6,1.3,6,14,181.86,2026-05-13 14:51:57,33.64896073903002
2911,133.86,4,1.1,0,1,202.97,2026-05-13 14:51:57,39.57037985909248
2912,69.0,9,1.1,6,20,158.03,2026-05-13 14:51:57,26.197557425805226
2913,48.48,8,1.2,6,13,121.73,2026-05-13 14:51:57,23.895506448697933
2914,73.19,9,1.6,0,0,175.12,2026-05-13 14:51:57,25.076518958428505
2915,143.73,4,1.4,2,6,234.11,2026-05-13 14:51:57,36.83652983640169
2916,85.55,6,1.9,5,17,182.39,2026-05-13 14:51:57,28.142990295520587
2917,25.1,3,1.6,5,13,85.07,2026-05-13 14:51:57,17.703068061596333
2918,82.95,2,1.7,2,19,146.31,2026-05-13 14:51:57,34.01681361492721
2919,89.77,3,1.7,3,18,166.77,2026-05-13 14:51:57,32.29717575103436
2920,50.75,6,1.3,1,18,122.44,2026-05-13 14:51:57,24.869323750408363
2921,87.32,6,1.0,6,16,169.49,2026-05-13 14:51:57,30.911558204023834
2922,140.83,5,1.8,2,19,227.94,2026-05-13 14:51:57,37.0702816530666
2923,87.27,6,1.4,0,3,161.44,2026-05-13 14:51:57,32.43434093161546
2924,135.95,6,2.0,2,17,239.13,2026-05-13 14:51:57,34.11115292936896
2925,94.37,8,1.5,5,22,186.5,2026-05-13 14:51:57,30.360321715817694
2926,30.11,3,1.5,2,1,79.1,2026-05-13 14:51:57,22.839443742098613
2927,146.03,4,1.5,0,14,230.31,2026-05-13 14:51:57,38.0435065780904
2928,103.7,2,1.6,4,18,175.39,2026-05-13 14:51:57,35.47522663777867
2929,96.02,1,1.5,0,15,150.51,2026-05-13 14:51:57,38.277855292007175
2930,117.12,1,1.6,0,9,185.09,2026-05-13 14:51:57,37.96639472688962
2931,130.57,6,1.5,0,5,229.11,2026-05-13 14:51:57,34.194055257299986
2932,78.65,10,1.8,1,1,185.12,2026-05-13 14:51:57,25.49157303370787
2933,136.4,6,1.7,2,10,240.01,2026-05-13 14:51:57,34.09857922586559
2934,10.17,1,1.7,4,22,57.73,2026-05-13 14:51:57,10.569894335700676
2935,132.55,8,1.2,5,1,238.94,2026-05-13 14:51:57,33.284506570687206
2936,89.58,4,1.9,5,14,169.96,2026-05-13 14:51:57,31.623911508590254
2937,107.81,7,1.6,5,14,205.72,2026-05-13 14:51:57,31.443709896947308
2938,59.15,5,1.3,3,19,130.57,2026-05-13 14:51:57,27.18082254729264
2939,93.55,6,1.3,3,13,177.68,2026-05-13 14:51:57,31.59049977487618
2940,79.33,3,1.5,3,4,151.14,2026-05-13 14:51:57,31.492655815799925
2941,12.78,1,1.5,2,15,45.27,2026-05-13 14:51:57,16.938369781312126
2942,22.92,10,1.6,3,1,122.77,2026-05-13 14:51:57,11.201433574977601
2943,55.54,8,1.5,5,3,147.52,2026-05-13 14:51:57,22.589479392624728
2944,133.23,8,1.2,3,5,232.37,2026-05-13 14:51:57,34.401170546972494
2945,16.88,2,1.2,5,22,49.37,2026-05-13 14:51:57,20.514482479238403
2946,8.84,9,1.3,5,4,85.73,2026-05-13 14:51:57,6.186865741280765
2947,40.95,6,1.5,6,19,121.9,2026-05-13 14:51:57,20.155865463494667
2948,27.87,9,2.0,1,4,127.86,2026-05-13 14:51:57,13.078366963866731
2949,21.36,8,1.3,0,15,104.93,2026-05-13 14:51:57,12.213856856952253
2950,146.45,7,1.4,0,23,245.48,2026-05-13 14:51:57,35.79517679648036
2951,106.76,2,1.1,1,8,171.95,2026-05-13 14:51:57,37.252689735388195
2952,60.29,9,1.8,0,14,158.38,2026-05-13 14:51:57,22.840005051142825
2953,36.21,6,1.8,2,7,115.75,2026-05-13 14:51:57,18.76976241900648
2954,41.11,7,1.5,2,15,118.52,2026-05-13 14:51:57,20.811677354033076
2955,68.57,2,1.1,6,1,118.03,2026-05-13 14:51:57,34.857239684825885
2956,79.44,10,1.1,1,13,172.79,2026-05-13 14:51:57,27.584929683430758
2957,40.76,2,1.3,3,2,81.47,2026-05-13 14:51:57,30.018411685282928
2958,143.97,2,1.5,0,5,219.18,2026-05-13 14:51:57,39.41144264987681
2959,72.63,8,1.2,1,13,153.37,2026-05-13 14:51:57,28.41364021646997
2960,24.18,5,1.7,2,23,99.43,2026-05-13 14:51:57,14.591169667102484
2961,127.85,9,1.5,0,6,227.44,2026-05-13 14:51:57,33.72757650369328
2962,123.74,2,1.8,6,19,195.38,2026-05-13 14:51:57,37.999795270754426
2963,27.29,10,1.7,5,21,120.83,2026-05-13 14:51:57,13.551270379872548
2964,107.67,1,1.7,0,19,160.42,2026-05-13 14:51:57,40.27053983293854
2965,43.16,3,1.3,5,3,101.05,2026-05-13 14:51:57,25.62691736763978
2966,93.44,7,1.5,3,11,178.06,2026-05-13 14:51:57,31.48601594967988
2967,74.82,1,2.0,5,17,128.78,2026-05-13 14:51:57,34.859450225190244
2968,78.27,10,1.8,5,5,184.56,2026-05-13 14:51:57,25.445383615084523
2969,106.19,4,1.5,2,2,184.44,2026-05-13 14:51:57,34.54456733897202
2970,28.47,7,1.4,3,17,112.1,2026-05-13 14:51:57,15.238180196253346
2971,57.18,3,1.7,6,22,110.9,2026-05-13 14:51:57,30.935978358881876
2972,48.25,6,1.3,3,16,127.25,2026-05-13 14:51:57,22.750491159135564
2973,50.78,7,1.6,6,6,127.78,2026-05-13 14:51:57,23.84410705900767
2974,93.18,1,1.2,6,9,139.46,2026-05-13 14:51:57,40.08891438405277
2975,71.05,6,1.5,2,3,143.2,2026-05-13 14:51:57,29.7695530726257
2976,90.19,5,1.6,3,15,162.19,2026-05-13 14:51:57,33.36457241506874
2977,9.51,6,1.7,2,15,75.2,2026-05-13 14:51:57,7.587765957446808
2978,26.2,7,1.2,2,11,104.99,2026-05-13 14:51:57,14.97285455757691
2979,146.15,2,1.1,2,5,214.98,2026-05-13 14:51:57,40.789840915434
2980,68.17,2,1.5,0,20,124.74,2026-05-13 14:51:57,32.78980278980279
2981,62.48,5,1.9,0,23,142.47,2026-05-13 14:51:57,26.3129079806275
2982,97.04,7,1.2,1,11,185.19,2026-05-13 14:51:57,31.440142556293537
2983,102.27,6,1.7,6,20,198.85,2026-05-13 14:51:57,30.858436007040485
2984,22.33,4,1.2,1,20,75.03,2026-05-13 14:51:57,17.85685725709716
2985,125.34,6,1.1,1,19,205.5,2026-05-13 14:51:57,36.59562043795621
2986,145.09,9,1.3,0,16,244.59,2026-05-13 14:51:57,35.591806696921374
2987,54.47,5,1.7,1,22,127.93,2026-05-13 14:51:57,25.546783397170323
2988,101.99,2,1.1,1,19,159.52,2026-05-13 14:51:57,38.36133400200601
2989,51.26,8,1.8,6,13,152.07,2026-05-13 14:51:57,20.22489642927599
2990,6.0,7,1.2,1,5,67.15,2026-05-13 14:51:57,5.361131794489947
2991,115.62,1,1.6,5,7,177.16,2026-05-13 14:51:57,39.15782343644164
2992,109.14,7,1.1,6,13,191.98,2026-05-13 14:51:57,34.109803104490055
2993,142.16,2,1.3,1,17,215.04,2026-05-13 14:51:57,39.66517857142857
2994,44.25,6,1.5,3,11,117.47,2026-05-13 14:51:57,22.60151528049715
2995,21.38,3,1.4,0,17,82.97,2026-05-13 14:51:57,15.461010003615764
2996,32.03,6,1.9,1,1,114.44,2026-05-13 14:51:57,16.793079342887104
2997,97.23,5,1.1,2,1,177.51,2026-05-13 14:51:57,32.86462734493831
2998,44.68,1,1.2,0,23,77.18,2026-05-13 14:51:57,34.73438714692925
2999,79.24,7,1.1,2,19,165.28,2026-05-13 14:51:57,28.765730880929333
3000,84.96,3,1.3,1,18,149.27,2026-05-13 14:51:57,34.15019762845849
3001,78.7,8,1.8,4,10,168.83,2026-05-13 14:51:57,27.96896286205058
3002,76.17,6,1.4,2,6,146.75,2026-05-13 14:51:57,31.1427597955707
3003,97.38,5,1.8,6,23,176.42,2026-05-13 14:51:57,33.11869402562068
3004,64.83,6,1.2,0,15,141.67,2026-05-13 14:51:57,27.456765723159453
3005,30.58,6,1.7,3,1,106.97,2026-05-13 14:51:57,17.15247265588483
3006,40.76,5,2.0,0,1,113.07,2026-05-13 14:51:57,21.629079331387636
3007,97.31,8,1.1,4,14,189.13,2026-05-13 14:51:57,30.870829588114
3008,20.95,10,1.3,3,17,118.93,2026-05-13 14:51:57,10.569242411502563
3009,100.24,8,1.2,0,13,189.51,2026-05-13 14:51:57,31.736583821434227
3010,145.58,2,1.6,3,2,221.97,2026-05-13 14:51:57,39.35126368428166
3011,80.24,3,2.0,6,11,160.55,2026-05-13 14:51:57,29.98691996262846
3012,75.18,8,1.9,2,17,166.44,2026-05-13 14:51:57,27.10165825522711
3013,26.77,2,1.7,0,5,77.52,2026-05-13 14:51:57,20.719814241486066
3014,127.0,9,1.3,0,4,236.84,2026-05-13 14:51:57,32.173619321060634
3015,121.13,6,1.4,6,0,212.7,2026-05-13 14:51:57,34.169252468265164
3016,107.28,3,1.4,2,11,173.49,2026-05-13 14:51:57,37.10185025073491
3017,111.74,9,2.0,1,16,217.37,2026-05-13 14:51:57,30.843262639738693
3018,41.47,4,1.4,4,1,103.77,2026-05-13 14:51:57,23.978028331887828
3019,128.43,5,1.7,2,7,222.44,2026-05-13 14:51:57,34.64215069232153
3020,102.47,3,1.4,6,13,176.99,2026-05-13 14:51:57,34.73755579411266
3021,54.48,4,1.5,4,10,116.82,2026-05-13 14:51:57,27.981510015408322
3022,74.44,5,1.7,1,21,150.08,2026-05-13 14:51:57,29.76012793176972
3023,95.64,2,1.2,1,6,150.12,2026-05-13 14:51:57,38.22541966426858
3024,15.76,5,1.8,2,23,79.96,2026-05-13 14:51:57,11.82591295647824
3025,135.22,7,1.6,2,1,234.46,2026-05-13 14:51:57,34.603770365947284
3026,50.59,8,1.2,1,23,133.22,2026-05-13 14:51:57,22.784867137066506
3027,101.69,2,1.4,3,19,161.45,2026-05-13 14:51:57,37.791266646020446
3028,28.42,9,1.6,4,22,121.08,2026-05-13 14:51:57,14.083250743310211
3029,80.56,3,1.3,0,8,138.18,2026-05-13 14:51:57,34.98046026921407
3030,104.34,8,1.8,3,1,211.02,2026-05-13 14:51:57,29.66733011088996
3031,36.06,6,1.2,3,23,105.57,2026-05-13 14:51:57,20.49445865302643
3032,38.86,1,1.2,5,11,72.21,2026-05-13 14:51:57,32.28915662650603
3033,53.58,4,1.6,4,1,119.4,2026-05-13 14:51:57,26.924623115577887
3034,31.46,7,1.5,5,4,101.77,2026-05-13 14:51:57,18.547705610690773
3035,66.26,1,1.1,5,23,113.85,2026-05-13 14:51:57,34.91963109354414
3036,32.16,1,2.0,5,9,83.6,2026-05-13 14:51:57,23.08133971291866
3037,119.4,8,1.9,4,9,229.47,2026-05-13 14:51:57,31.219767289841812
3038,80.64,4,1.7,0,16,155.5,2026-05-13 14:51:57,31.115112540192925
3039,61.71,5,1.5,2,3,127.3,2026-05-13 14:51:57,29.08562450903378
3040,127.46,10,1.6,1,21,240.25,2026-05-13 14:51:57,31.8318418314256
3041,135.41,8,1.6,3,19,237.77,2026-05-13 14:51:57,34.16999621482945
3042,74.42,9,1.1,4,14,165.39,2026-05-13 14:51:57,26.99800471612552
3043,131.14,6,1.1,4,6,226.55,2026-05-13 14:51:57,34.73140587066872
3044,83.45,5,1.1,2,17,147.26,2026-05-13 14:51:57,34.001086513649334
3045,120.71,1,1.7,3,3,192.01,2026-05-13 14:51:57,37.71991042133222
3046,133.0,7,1.1,6,18,219.92,2026-05-13 14:51:57,36.28592215351037
3047,7.56,7,1.7,6,11,75.3,2026-05-13 14:51:57,6.0239043824701195
3048,116.01,5,1.4,6,17,201.28,2026-05-13 14:51:57,34.581677265500794
3049,40.18,8,1.9,3,21,127.2,2026-05-13 14:51:57,18.952830188679243
3050,141.08,5,1.5,5,18,231.26,2026-05-13 14:51:57,36.602957709936874
3051,49.02,5,1.0,2,22,103.99,2026-05-13 14:51:57,28.283488796999716
3052,100.63,9,1.2,1,7,207.66,2026-05-13 14:51:57,29.075411730713668
3053,116.38,1,1.0,2,6,166.55,2026-05-13 14:51:57,41.92614830381267
3054,134.34,9,1.3,5,19,231.7,2026-05-13 14:51:57,34.78808804488563
3055,84.8,6,1.5,0,1,159.61,2026-05-13 14:51:57,31.87770189837729
3056,61.7,2,2.0,3,4,116.12,2026-05-13 14:51:57,31.8808129521185
3057,75.11,1,1.9,1,12,125.17,2026-05-13 14:51:57,36.00383478469281
3058,126.63,8,1.9,2,10,238.67,2026-05-13 14:51:57,31.833912934176897
3059,93.76,9,1.4,6,21,186.99,2026-05-13 14:51:57,30.085031285095457
3060,41.2,4,1.9,6,1,110.95,2026-05-13 14:51:57,22.2803064443443
3061,17.88,3,1.9,3,2,67.63,2026-05-13 14:51:57,15.862782788703237
3062,29.08,5,1.3,5,16,82.53,2026-05-13 14:51:57,21.141403126135952
3063,129.35,1,1.7,6,7,192.81,2026-05-13 14:51:57,40.25206161506146
3064,63.44,9,1.4,3,6,149.72,2026-05-13 14:51:57,25.423457119957252
3065,109.84,1,1.2,5,15,158.01,2026-05-13 14:51:57,41.708752610594274
3066,41.24,4,1.4,2,11,95.95,2026-05-13 14:51:57,25.788431474726423
3067,9.25,1,1.9,2,7,61.29,2026-05-13 14:51:57,9.055310817425354
3068,110.19,4,1.7,3,13,195.82,2026-05-13 14:51:57,33.762639158410785
3069,139.75,1,1.6,1,13,203.37,2026-05-13 14:51:57,41.23026995132025
3070,66.78,2,1.3,3,21,121.98,2026-05-13 14:51:57,32.848007870142645
3071,108.99,2,1.9,6,4,186.84,2026-05-13 14:51:57,35.0
3072,33.09,3,1.9,3,11,91.67,2026-05-13 14:51:57,21.658121522853715
3073,15.23,4,1.2,6,5,64.58,2026-05-13 14:51:57,14.149891607308763
3074,103.96,4,1.3,5,6,170.69,2026-05-13 14:51:57,36.543441326381156
3075,77.18,1,1.6,1,18,132.52,2026-05-13 14:51:57,34.94415937217024
3076,49.46,7,1.1,5,18,115.53,2026-05-13 14:51:57,25.686834588418595
3077,144.01,6,1.9,6,6,241.84,2026-05-13 14:51:57,35.72858087992061
3078,86.74,2,1.1,6,17,138.09,2026-05-13 14:51:57,37.68846404518792
3079,22.63,7,1.6,3,22,101.34,2026-05-13 14:51:57,13.398460627590289
3080,136.44,3,1.5,3,11,216.65,2026-05-13 14:51:57,37.78629125317332
